shop_id,medicine_id,medicine_name,sale_date,quantity
SHOP001,73163,Metolar XR 25,2026-08-11,9
SHOP002,73175,Avil 25,2026-08-11,4
SHOP002,73137,Electral Powder,2026-08-11,5
SHOP001,73157,Eldoper Caps,2026-08-11,5
SHOP002,73176,Calpol 500,2026-08-11,21
SHOP001,73175,Avil 25,2026-08-12,2
SHOP001,73138,Moxikind CV 625,2026-08-12,3
SHOP001,73170,Asthalin Inhaler,2026-08-12,5
SHOP001,73146,Janumet 50/500,2026-08-12,9
SHOP001,73146,Janumet 50/500,2026-08-12,9
SHOP001,73146,Janumet 50/500,2026-08-13,3
SHOP001,73159,Taxim O 200,2026-08-13,3
SHOP002,73152,Zocon 150,2026-08-13,2
SHOP001,73171,Alex Cough Syrup,2026-08-13,3
SHOP001,73178,Ovez-D,2026-08-14,2
SHOP001,73172,Evion 400,2026-08-14,3
SHOP002,73173,Neurobion Forte,2026-08-14,4
SHOP001,73166,Ofal-OZ,2026-08-14,12
SHOP001,73161,Aztor 10,2026-08-14,5
SHOP002,73171,Alex Cough Syrup,2026-08-14,2
SHOP002,73151,Celin 500,2026-08-15,1
SHOP002,73133,Azithral 500,2026-08-15,9
SHOP002,73170,Asthalin Inhaler,2026-08-15,2
SHOP001,73164,Limcee 500,2026-08-15,2
SHOP002,73142,Ciplox 500,2026-08-15,2
SHOP001,73163,Metolar XR 25,2026-08-15,9
SHOP001,73149,Becosules Caps,2026-08-15,1
SHOP002,73145,Benadryl Syrup,2026-08-15,3
SHOP001,73149,Becosules Caps,2026-08-16,5
SHOP001,73135,Glycomet GP2,2026-08-16,3
SHOP001,73132,Montair LC,2026-08-16,4
SHOP001,73166,Ofal-OZ,2026-08-16,15
SHOP001,73160,Meftal Spas,2026-08-17,5
SHOP002,73159,Taxim O 200,2026-08-17,4
SHOP001,73137,Electral Powder,2026-08-17,4
SHOP002,73173,Neurobion Forte,2026-08-17,5
SHOP002,73148,Cyclopam,2026-08-17,2
SHOP002,73176,Calpol 500,2026-08-17,8
SHOP002,73152,Zocon 150,2026-08-17,2
SHOP002,73135,Glycomet GP2,2026-08-17,8
SHOP001,73146,Janumet 50/500,2026-08-18,10
SHOP001,73138,Moxikind CV 625,2026-08-18,3
SHOP001,73160,Meftal Spas,2026-08-18,2
SHOP001,73175,Avil 25,2026-08-18,3
SHOP002,73174,Dulcoflex 5mg,2026-08-19,5
SHOP001,73160,Meftal Spas,2026-08-19,5
SHOP002,73166,Ofal-OZ,2026-08-19,14
SHOP002,73138,Moxikind CV 625,2026-08-19,1
SHOP001,73136,Telmikind 40,2026-08-20,4
SHOP001,73146,Janumet 50/500,2026-08-20,6
SHOP001,73152,Zocon 150,2026-08-20,3
SHOP002,73152,Zocon 150,2026-08-20,3
SHOP002,73135,Glycomet GP2,2026-08-21,10
SHOP001,73178,Ovez-D,2026-08-21,3
SHOP001,73143,Allegra 120,2026-08-21,2
SHOP001,73159,Taxim O 200,2026-08-21,5
SHOP001,73139,Ondem 4mg,2026-08-22,11
SHOP002,73130,Pantop DSR,2026-08-22,3
SHOP002,73162,Cipcal 500,2026-08-22,3
SHOP001,73166,Ofal-OZ,2026-08-22,17
SHOP002,73162,Cipcal 500,2026-08-22,5
SHOP001,73142,Ciplox 500,2026-08-23,3
SHOP002,73132,Montair LC,2026-08-23,1
SHOP001,73179,Itaspor 100,2026-08-23,5
SHOP002,73132,Montair LC,2026-08-23,2
SHOP002,73154,Gelusil MPS,2026-08-23,5
SHOP001,73179,Itaspor 100,2026-08-24,1
SHOP002,73172,Evion 400,2026-08-24,1
SHOP001,73145,Benadryl Syrup,2026-08-24,1
SHOP002,73139,Ondem 4mg,2026-08-25,23
SHOP002,73176,Calpol 500,2026-08-25,16
SHOP001,73178,Ovez-D,2026-08-25,3
SHOP001,73160,Meftal Spas,2026-08-25,2
SHOP002,73156,Ecosprin 75,2026-08-25,5
SHOP002,73170,Asthalin Inhaler,2026-08-25,4
SHOP001,73179,Itaspor 100,2026-08-25,2
SHOP002,73168,Rabekind D,2026-08-25,4
SHOP002,73167,Zerodol SP,2026-08-26,5
SHOP001,73179,Itaspor 100,2026-08-26,2
SHOP002,73153,Deriphyllin 150,2026-08-26,3
SHOP001,73150,Shelcal 500,2026-08-26,4
SHOP002,73149,Becosules Caps,2026-08-26,5
SHOP001,73163,Metolar XR 25,2026-08-26,5
SHOP002,73130,Pantop DSR,2026-08-27,2
SHOP002,73152,Zocon 150,2026-08-27,4
SHOP001,73137,Electral Powder,2026-08-27,3
SHOP002,73145,Benadryl Syrup,2026-08-27,3
SHOP001,73154,Gelusil MPS,2026-08-28,4
SHOP002,73136,Telmikind 40,2026-08-28,4
SHOP002,73178,Ovez-D,2026-08-28,3
SHOP001,73171,Alex Cough Syrup,2026-08-28,4
SHOP001,73140,Atorva 10,2026-08-30,8
SHOP001,73174,Dulcoflex 5mg,2026-08-30,1
SHOP002,73150,Shelcal 500,2026-08-30,2
SHOP002,73156,Ecosprin 75,2026-08-31,5
SHOP001,73151,Celin 500,2026-09-01,4
SHOP001,73163,Metolar XR 25,2026-09-01,8
SHOP001,73158,Cefakind 500,2026-09-01,5
SHOP001,73134,Ascoril LS Syrup,2026-09-02,2
SHOP001,73144,Combiflam,2026-09-02,4
SHOP002,73132,Montair LC,2026-09-02,5
SHOP001,73165,Lupisulide P,2026-09-02,2
SHOP002,73163,Metolar XR 25,2026-09-03,3
SHOP001,73154,Gelusil MPS,2026-09-03,4
SHOP001,73136,Telmikind 40,2026-09-03,7
SHOP002,73150,Shelcal 500,2026-09-03,5
SHOP002,73152,Zocon 150,2026-09-03,3
SHOP002,73176,Calpol 500,2026-09-03,9
SHOP002,73165,Lupisulide P,2026-09-03,1
SHOP001,73144,Combiflam,2026-09-03,4
SHOP001,73163,Metolar XR 25,2026-09-03,8
SHOP001,73178,Ovez-D,2026-09-04,3
SHOP002,73141,Pan 40,2026-09-04,5
SHOP001,73139,Ondem 4mg,2026-09-05,15
SHOP002,73177,Voveran SR 100,2026-09-05,3
SHOP002,73167,Zerodol SP,2026-09-05,4
SHOP001,73169,Foracort 200,2026-09-06,2
SHOP001,73176,Calpol 500,2026-09-06,8
SHOP001,73175,Avil 25,2026-09-06,1
SHOP001,73164,Limcee 500,2026-09-07,5
SHOP001,73148,Cyclopam,2026-09-07,2
SHOP001,73179,Itaspor 100,2026-09-07,3
SHOP002,73173,Neurobion Forte,2026-09-07,4
SHOP001,73145,Benadryl Syrup,2026-09-08,5
SHOP001,73144,Combiflam,2026-09-08,3
SHOP002,73154,Gelusil MPS,2026-09-08,2
SHOP001,73167,Zerodol SP,2026-09-08,2
SHOP002,73139,Ondem 4mg,2026-09-08,25
SHOP002,73167,Zerodol SP,2026-09-08,4
SHOP002,73159,Taxim O 200,2026-09-09,1
SHOP001,73131,Dolo 650,2026-09-09,21
SHOP002,73135,Glycomet GP2,2026-09-09,7
SHOP002,73138,Moxikind CV 625,2026-09-09,2
SHOP001,73132,Montair LC,2026-09-09,5
SHOP002,73174,Dulcoflex 5mg,2026-09-09,5
SHOP001,73151,Celin 500,2026-09-10,3
SHOP001,73152,Zocon 150,2026-09-10,1
SHOP001,73179,Itaspor 100,2026-09-10,4
SHOP001,73151,Celin 500,2026-09-10,1
SHOP001,73154,Gelusil MPS,2026-09-10,4
SHOP001,73160,Meftal Spas,2026-09-10,3
SHOP001,73167,Zerodol SP,2026-09-11,2
SHOP001,73175,Avil 25,2026-09-11,1
SHOP002,73151,Celin 500,2026-09-11,3
SHOP001,73134,Ascoril LS Syrup,2026-09-12,2
SHOP002,73179,Itaspor 100,2026-09-12,3
SHOP002,73136,Telmikind 40,2026-09-12,6
SHOP002,73150,Shelcal 500,2026-09-12,1
SHOP001,73173,Neurobion Forte,2026-09-12,4
SHOP001,73174,Dulcoflex 5mg,2026-09-12,4
SHOP002,73147,Amlokind 5,2026-09-12,8
SHOP001,73142,Ciplox 500,2026-09-12,4
SHOP001,73163,Metolar XR 25,2026-09-12,10
SHOP001,73177,Voveran SR 100,2026-09-13,1
SHOP002,73136,Telmikind 40,2026-09-13,10
SHOP001,73130,Pantop DSR,2026-09-13,3
SHOP002,73148,Cyclopam,2026-09-13,2
SHOP001,73179,Itaspor 100,2026-09-13,5
SHOP002,73140,Atorva 10,2026-09-14,4
SHOP001,73157,Eldoper Caps,2026-09-14,2
SHOP002,73157,Eldoper Caps,2026-09-14,2
SHOP002,73144,Combiflam,2026-09-14,2
SHOP001,73148,Cyclopam,2026-09-14,4
SHOP002,73132,Montair LC,2026-09-15,2
SHOP001,73166,Ofal-OZ,2026-09-15,19
SHOP002,73175,Avil 25,2026-09-15,3
SHOP002,73163,Metolar XR 25,2026-09-15,5
SHOP002,73176,Calpol 500,2026-09-15,18
SHOP001,73179,Itaspor 100,2026-09-16,3
SHOP001,73164,Limcee 500,2026-09-16,2
SHOP001,73168,Rabekind D,2026-09-16,4
SHOP002,73149,Becosules Caps,2026-09-16,1
SHOP002,73175,Avil 25,2026-09-16,4
SHOP002,73154,Gelusil MPS,2026-09-16,5
SHOP002,73178,Ovez-D,2026-09-17,2
SHOP001,73158,Cefakind 500,2026-09-17,3
SHOP001,73168,Rabekind D,2026-09-18,2
SHOP002,73167,Zerodol SP,2026-09-18,1
